review,sentiment
"I don't know why, but when I am asked about bad movies I have seen, I often think of ""The Air Up There"". I know that technically, lots of movies are horrible compared to it, and I have seen worse acting. it's just that it's so bland, so predictable. In a word: mediocre.",negative
"Disney goes to the well one too many times as anybody who has seen the original LITTLE MERMAID will feel blatantly ripped off. Celebrating the birth of their daughter Melody, Ariel and Eric plan on introducing her to King Triton. The celebration is quickly crashed by Ursula 's sister, Morgana who plans to use Melody as a defense tool to get the King 's trident. Stopping the attack, Ariel and Eric build a wall around the ocean while Melody grows up wondering why she cannot go in there.<br /><br />Awful and terrible is what describes this direct to video sequel. LITTLE MERMAID 2 gives you that feeling everything you watch seemed to have come straight other Disney movies. I guess Disney can only plagiarize itself! Do not tell me that the penguin and walrus does not remind you of another duo from the LION KING!<br /><br />Other disappointing moments include the rematch between Sebastien and Louie, the royal chef. They terribly under played it! The climax between Morgana and EVERYONE seemed to be another disappointment.<br /><br />I will not give anything away, but in 75 minutes, everything seemed incredibly cramped and too much to handle. An embarrassment to Disney, LITTLE MERMAID 2 is better left to rent and laugh at. Then you can prepare for the rest of the other sequels Disney is going to drown you in later on.",negative
"I found this movie on one of my old videos, after ""Godzilla vs. the Sea Monster"" (which should INSTANTLY give you an idea of it's tone) and I hadn't seen it in a while so I decided to watch it. I didn't remember much about Rainbow Brite except I used to like the cartoon and that it was cute. Most people feel that way about her. You probably do to.<br /><br />Well, when the movie started, I wondered if it was the right one! It didn't fit the mold of Rainbow Brite as I remembered her. But it turns out she kicks butt! This has to be the strangest animated movie EVER! I can't believe these characters were so popular (the series isn't much different) while being so bizzare. As soon as I watched this movie again, it became one of my favorites.<br /><br />I really don't want to give too much away. Just know that if you see the movie in the video store, rent it and watch it. No questions asked. You will get a kick out of it. Especially the outrageous Princess character. And the robotic horse. And the hypnotized sprites. <br /><br />If you can't tell by know, this is an 80's cartoon that is really an undiscovered ""head"" movie in disguise! Have fun!",positive
"Director and FX man John Carl Buechler doesn't have to do much in order to terrify me; the sight of his name in the credits alone is enough to strike fear into my heart.<br /><br />His lamentable straight-to-video output in the 80s sat on the bottom shelf of the horror section at my local rental shop; twenty years later, and his DVDs occupy the same space. It seems that the more things change, the more they stay the same. You can rely on old JCB to serve up dreck, whatever the format and regardless of advances in movie-making technology.<br /><br />In this contemptible offering, a bunch of friends travel to a remote town where they discover the secret treasure hoard of Jeremiah Stone, AKA the forty-nineran evil, claim-jumping, cannibalistic miner who caused havoc in the mid-1800s. Before his death, Jeremiah cursed anyone who should find his gold, and it's not long before the pick-axe wielding killer is back, bumping off the hapless treasure seekers.<br /><br />With its dreadful script, unimpressive make-up effects and Scooby-Doo style villain, 'The Curse of the Forty-Niner' is par for the course for Buechler. Only genre stalwarts Keren Black, Richard Lynch and John Phillip Law lend this movie any credibility whatsoever, with the rest of the cast giving performances ranging from bad to awful (although I'll forgive Alexandra Ford, who is a complete hottie).<br /><br />Even fans of bad schlock horror will be disappointed since most of the women keep their clothes on, and a lot of the deaths occur off-screen (which is probably not such a bad thing since the on-screen deaths are pathetic).<br /><br />'The Curse of the Forty-Niner' is another in a long list of duds for John Carl.",negative
"I was blown away by this film. I'm one of those people who just takes a risk with movies that don't especially appeal to me sometimes, and I've got to say this one paid off. I mean, Wow! Even my young boys enjoyed the film (5 and 6 at the time), though I'm quite certain this was not geared to their age groups.<br /><br />This movie was clean, too, which is a great plus. It is so great to sit down to a movie you thoroughly enjoy without profanity, violence (except one very brief scene) or anything else one is likely to find morally objectionable.<br /><br />This movie brought you along on a journey you are so ready to believe because of the great acting. You feel the vast range of emotions portrayed along with the characters.<br /><br />I never thought a golf movie would have me at the edge of my seat, but I couldn't help being intensely interested in how this one would turn out. I have nothing to compare it to since I have neither watched golf in reality or on film before, but everyone did a great job in keeping the pace and emotions captivating here. The score also did wonders; excellent, excellent score.<br /><br />Even if you don't think this would be your kind of film, watch it. You may be pleasantly surprised. I certainly was.",positive
"My interpretation is that the term 'distant' is used in the sense of the opposite of 'warm'; people who are not warm toward others. The film reminds me of the teachings of the Dalai Lama in 'The Art of Happiness' where his main point is that the key to happiness is connecting with others. Not only are the characters in the film insular, but they are also humorless, charmless, shy, quiet and unfriendly. These characteristics appear to prevent them, amongst other things, from forming and enjoying relationships and being able to talk about and deal with their problems. And as a result they are terribly unhappy. I see it as a strong vindication of the Dalai Lama's teaching (I'm not a Buddist by the way). If you are one of the people who thinks that their behavior is a natural response to living in a large city then I think you may be right but I recommend the Dalai Lama's book. City life need not be like this.<br /><br />I can see why some people found it boring - it does drag a bit in places and the characters are not particularly likable. And it does contrast to Lost In Translation where the insular characters are much more likable and do connect with one another even though they don't connect with people generally.",positive
"if you're a fan of the original ten commandments, this movie will make you weep inside. granted, i'm only about 1/2 hour into it currently, but it's so painful, i felt it was my duty to warn away real ten commandments fans before they are subjected to this bastardization. i didn't think it was possible to actually make the special effects worse than they were in 1950s when the original was shot, but this 2006 remake proves me wrong. i can forgive some lame special effects, but the craptastic dialogue, melodramatic lifetime movie-style schlockiness, and the stilted we-are-wax-figures-come-to-life acting makes me hope they'll rewrite the plot and drown moses in the red sea.",negative
"<br /><br />The author tried to make a Kevin Smith´s style movie , but he definitely failed. The result is a boring film that cannot sustain itself using only the dialogues. Fortunately I had my remote control and could see the tape using the 2X speed.",negative
"A bunch of full-length movies featuring the Muppets, created by Jim Henson & Co, have been made, but ""The Muppet Movie"" was the first one of them all, and the first in the original trilogy, which also features ""The Great Muppet Caper"" and ""The Muppets Take Manhattan"". It was released seven years before I was born, so I obviously didn't get to see it at the time (nor did I get to see its two successors when they were first released). However, I saw a lot of the Muppets during my childhood, mostly after Henson's premature death in 1990. I finally got around to seeing this movie for the first time around the mid-nineties, after hearing the soundtrack. Unsurprisingly, I liked it at the time, and revisiting it in recent years hasn't exactly been disappointing.<br /><br />One day, while Kermit the Frog sits in a swamp with his banjo after singing ""Rainbow Connection"", a Hollywood agent named Bernie comes by in a boat and urges him to pursue a career in Tinseltown. Kermit takes his advice and goes west. He soon meets Fozzie Bear, an unsuccessful stand-up comedian in a restaurant, and convinces him to come along. The frog is also noticed by Doc Hopper, the owner of a frog leg restaurant chain who wants Kermit to be his mascot. As a frog, Kermit is disgusted by this, so he refuses and leaves with Fozzie. On their road trip across the country, Kermit and Fozzie meet other Muppets who join them, including Miss Piggy (who soon becomes Kermit's love interest) and Gonzo. Unfortunately, as they all try to make their way to Hollywood, Doc Hopper, assisted by Max, is willing to do anything to force Kermit to become his restaurant chain's mascot, so Kermit finds himself in increasing danger! <br /><br />One thing many people praise this film for is the songs, and I can understand why. There is, of course, the Oscar-nominated ""Rainbow Connection"" at the beginning, and more good tunes follow, such as Kermit and Fozzie's catchy road song, ""Movin' Right Along"", and ""I'm Going to Go Back There Someday"", a poignant ballad sung by Gonzo. ""Never Before, Never Again"", the song Miss Piggy sings when she first sees Kermit, is the only one I would consider rather weak, and their romance seems awfully sudden. The Muppets in this movie are generally lovable, just like they are on TV, and some of them provide a lot of the humour, including Fozzie, making his first appearance in the film hopelessly trying to entertain people in a restaurant with his stand-up, and, well, if you're familiar with these famous Muppets, you should know what to expect from each of them. Some of the live actors who appear briefly in the film can also be funny, such as Dom DeLuise as Bernie the Agent and Steve Martin as the ""Insolent Waiter."" Also, it's not 100% comedy. There are serious parts of the film which they also did well.<br /><br />Watching this original Muppet movie again this year was my first time watching any of them since seeing ""Muppets from Space"" (one of the Muppet movies made after Henson's death, released in 1999) for the first time last year. I was very disappointed when I saw that film, which had never happened before when I watched any film or TV show featuring the popular puppet characters! Not only is that movie not very funny, I also think it's a tad too dark and cruel for the Muppets, as I stated in my review of it! However, I can't say I think the same of any of that movie's predecessors, including this one, released twenty years earlier. ""The Muppet Movie"" seems to be the most popular of the bunch, and since it has so much to like, not just for kids, that's understandable. I highly doubt there's much left to say about ""The Muppet Movie"" that hasn't been said at some point in the past thirty years, but today, it remains good family entertainment.",positive
"I've barely just made it through one episode (""Crouch End""). The dialog was stilted and down-right cringe worthy. The acting was tragic. Eion Bailey, despite his best attempts to be dramatic, remains mostly expressionless. His eyebrows hint at a recent botox treatment. Claire Forlani could have just as easily been playing the damsel in distress in a silent movie. The characters were cartoons, each playing their stereotypical cog in the plot mostly random, meandering plot. Cheesy special effects can be excused given the TV miniseries budget. But attempts to create suspense and surprise through distracting cinematography added to the unwatchability. I get the feeling that the ending was supposed to be witty and surprising, but it was lame and had little to do with the rest of the story. If I had to compare it's overall quality to something else, I'd put this episode of ""Nightmares and Dreamscapes"" on par with the NBC's Hercules.",negative
"Saw this again recently on Comedy Central. I'd love to see Jean Schertler(Memama) and Emmy Collins(Hippie in supermarket) cast as mother and son in a film, it would probably be the weirdest flicker ever made! Hats off to Waters for making a consistently funny film.",positive
"A struggling actor finds the best way to break into Hollywood is to start knocking off the competition. But what makes Break a Leg a real gem is the sardonic look into the existence of the struggling (and not so) LA actor. It brings us into that world with effortless irony and wit. It's also got a polished look and very adept direction under Monika Mitchell. Break a Leg is one of those rare independent films that doesn't compromise its production values at any level. The writing is tight, the dialogue first rate. Cassini is an actor's actor, and the role really shows off his talents. The climactic scene between him and Rene Garcia is an instant classic, and may go down as one of the funniest Hollywood scenes of all time. I saw it at an advanced screening, and everyone in the audience laughed uncontrollably and raved about it afterwards.",positive
"I never figured out what the attraction of Karen Black was. She always had those beady eyes and kind of an odd look about her. She seemed to often be eccentric or cast as the ""other"" woman. In this one, she is the psychic adviser and expert on the occult to a crummy producer of bad commercials as he learns astral projection. He is a mean sucker, even without the new baggage. Apparently this is the avenue to immortality, because if you get good at it, you can inhabit the bodies of future generations. I believe Star Trek had a plot like this with Jack the Ripper hanging on for several centuries. Anyway, this guy is really dangerous. He has a nice family and makes them miserable. He begins to murder friends, just because they have an unkind comment for them, or he doesn't like them. You can see the ending coming from the back row in left field. It's a very harsh, humorless movie. Most of it must be taken as truth. Why are some called but few chosen? I found it long and not very satisfying.",negative
"i first saw this movie back in the early 90's,and instantly fell in love with it.richard benjamin and his wife paula made the 1981 movie ""saturday the 14th""in 1981 prior to making this movie in 1983.i think they work quite well together.this movie made me laugh on several occasions.it also has a young molly ringwald,who would later go on in the late 1980's to do movies such as pretty in pink and sixteen candles.it is fun watching her a little younger.although not seen by many people..i don't even think the average movie fan has ever heard of this movie.but when i first came acrossed it i was glad i did.i gave this movie 10 out of 10 stars as i think it is a fun movie the whole family can enjoy.lastly i would like to say its not available on DVD,so i picked up a VHS copy on ebay,so if your interested,you probably can find one on there.it might be in the $20-$30 dollar range but i got mind for $12 bucks.i wish they would eventually release this on DVD.",positive
"My girlfriend once brought around The Zombie Chronicles for us to watch as a joke. Little did we realize the joke was on her for paying £1 for it. While watching this film I started to come up with things I would rather be doing than watching The Zombie Chronicles. These included:<br /><br />1) Drinking bleach 2) Rubbing sand in my eyes 3) Writing a letter to Brad Sykes and Garrett Clancy 4) Re-enacting the American civil war 5) Tax returns 6) GCSE Maths 7) Sex with an old lady.<br /><br />Garrett Clancy, aka Sgt. Ben Draper wrote this? The guy couldn't even dig a hole properly. The best ting he did was kick a door down (the best part of the film). This was the worst film I have ever seen, and I've seen White Noise: The Light. Never has a film had so many mistakes in it. My girlfriend left it here, so now I live with the shame of owning this piece of crap.<br /><br />News just in: Owen Wilson watched this film and tried to kill himself. Fact.<br /><br />DO NOT WATCH",negative
"One of the worst movies I have ever seen. Excruciatingly slow-moving, boring and stupid. Lots of juvenile bathroom-humor, drawn out into painful tedium. I like Jeff Daniels, but he should stick to acting and forget writing. I am amazed this is rated as high as it is. I call it a turkey.",negative
"A lot of promise and nothing more. An all-star cast certainly by HK standards, but man oh man is this one a stinker. No story? That's okay, the action will make up for it like most HK action flicks. What? The action is terrible, corny, and sparse? Dragon Dynasty's releases up to this point are by and large superb and generally regarded as classics in Asian cinema. This is a blight. They managed to wrangle a couple of actors from Infernal Affairs, but they can't bring life to a disjointed script. There are scenes of dialogue where two or three lines are spoken with a cut in between each and no continuity in what the characters are saying. You almost feel like they're each giving a running monologue and just ignoring the other characters. Michael Biehn is made of wood, really? Sammo Hung uses a stunt double? No way. Yes way. Stay away.",negative
"I have watched two episodes so far, I really like it. Even though I am no longer in college, it makes me miss the wonderful college life. I wish that I spent a little more time socializing. I kind of identify myself with rusty. When I was rushing a fraternity, my big brother was not like Cappie at all, I wish that I had a big brother like him. So if a show like this can actually make people to identify themselves with the characters, then it is a pretty good show.<br /><br />It is more realistic than American pie with less explicit sex jokes. Can we also call this a younger version of ""desperate wives?"" some of the writers must be Greeks themselves, the story seems to reflect somewhat of the real fraternity and sorority life. It was shot in high definition. And they actually filmed outside instead of inside of studios. so the picture quality is very good. They could easily make this a good film. Unlike a movie which can only last a few hours, I can have about 45 minutes of fun watching it free on TV weekly.<br /><br />The casting is excellent, the actors are about the right age, and they are new and fresh, so that makes them more real. This show practically is about everyone. There are Asian and black frat boys and sorority girls in the show as well. It is almost a little shocking that they had a little story about two guys in the fraternity had sex in first episode, then tried to hook up again in the second episode. I don't think that I have seen anything like this on TV before. This show somehow reminded me about a Warner bro's TV show of teenagers called ""Young Americans"" which got canceled in early 2001. In that show, a girl who dressed like a man kissed a guy, and that guy thought that she was a male homosexual.<br /><br />Greek life can be fun, but on the same time, students have to study for exams, etc; by the time when people actually have some free time in their lives, There is no fraternity of sorority for them to join any more. I don't know how long this show will last, sooner or later, those people will have to ""graduate"" college, too. Maybe they will find some new actors for another 4 years of fun college life!",positive
"Give H.G. Lewis points: He managed to incorporate beefy exotic dancers, gallons of his notorious fake blood, and Henny Youngman all in one movie. ""The Gore Gore Girls"" was Lewis's horror film swan song, and ends with a head being squashed by an automobile. Oh... Henny plays a surly night club owner whose girls are falling prey to Lewis's standard butchery.",negative
"You might suspect that the plot of this movie was written in the process of filming. It begins as a ""punks versus vigilante"" movie, but in the middle of the film, the plot changes abruptly when the vigilante turns to be an honest man with his honest girl and his honest gym and has to fight the corrupt ""businessmen"" who want to turn the gym down at any cost to build a mall or something. Then, the plot changes again, and we forget about the corrupt guys. The villain now is the friend of the leading man, who thinks he is a Ninja. The guy becomes ""crazy evil"" and wants at any cost to win a Martial Arts Contest. Seeing this movie is like having a nightmare with the television on.",negative
Although the story is good and portrayals what I expected of Sam Elliot my DVD copy contained almost unbearable synchronization problems. The dialogue was almost 3 seconds behind the lip movement throughout the whole film.<br /><br />I would therefore be very careful in purchasing any DVD of the film without checking for the problem.<br /><br />I would also follow the recommended censors classifications particularly in relation to language and drug usage.<br /><br />This film could become a silent classic cop movie and with the above cautionary notes I can recommend it to prospective viewers,negative
"Wow -- this movie was really bad! You talk about formulaic, typical movie plot? Watching this movie was like hitting my head repeatedly against a brick wall. The transitions kept trying to be cool but failed. The plot twist at the end, where we find out who the bad guy is was unexpected, but doesn't make much sense until his monologue. Even then... The amount of gore in this movie doesn't help either. Are all of those images necessary? My last complaint is about the plausibility of chunks of the movie. Would the PD really send a lone officer into an unlit warehouse, subway tunnel, or wherever to find a body, when the location of the perp is unknown? And why does the romance at the end just kind of happen all of a sudden? It's like the writer was trying to fit in every Hollywood cliche he could. Don't waste your time seeing this piece of... something.",negative
"As Ben Elton once observed, nothing goes quicker out of style than comedy. Steve Martin's latest offering - 'The Pink Panther 2' - recently opened to bad reviews and dismal box-office grosses, while Mike Myers' 'The Love Guru' seems to have won few admirers.<br /><br />In 1970, it was Jerry Lewis' turn to feel the pain of rejection ( ironically, his character in this film experiences a funny turn whenever anyone uses that word in his presence ) when 'Which Way To The Front?' effectively drove him off the big screen for almost a decade.<br /><br />In this World War Two comedy, he plays 'Brendan Byers 111', the richest man in the world, who wants to join the army to do his patriotic duty ( and also because he is bored with being successful ) but is rejected as he is medically unfit. He then decides to start his own privately funded army, recruiting other 4-F's.<br /><br />Decked out with ludicrous uniforms that look like those worn by 'International Rescue' in 'Thunderbirds', they go into training. Some good visual gags here. When they fire rocket launchers, they look pleased with themselves, until they learn they have just destroyed a Texaco oil station! Wishing to learn German, Brendan plays a long-playing record called 'Songs To Mein Kampf By'. When this army sits down to eat, instead of being in a draughty mess hall, they are in an opulent room decked out with a chandelier.<br /><br />John Wood is very funny as 'Finkel', Byers' ever-so English butler. His best scene is when he blackmails a Mafia-type gangster into teaching Byers' brigade to kill.<br /><br />The script was not by Jerry himself, but by Gerald Gardiner and Dee Caruso, author of a number of episodes of 'The Monkees'. 'Front' often has the look and feel of a television sitcom, indeed at times you almost expect to hear a laugh-track.<br /><br />Where it goes badly wrong is in the last thirty minutes when Byers replaces a top Nazi commander and, after ordering the Germans to withdraw from the front, gets involved in the plot to kill Hitler ( and Tom Cruise is nowhere in sight! ). As the commander, Jerry delivers a performance of such mind-numbing ineptitude as to defy description. He gives Brian Blessed a run for his money in the 'loudest man alive' stakes. It comes as a relief when the end credits appear.<br /><br />Perhaps the timing was just wrong - bringing out a war comedy when the Vietnam conflict was raging was not a good idea. Or the public simply had had enough of Jerry ( that beard probably did not help! ). What he needed here was a good producer, someone to take him in hand and say: ""That gag stinks. Throw it out!"". 'Don't Raise The Bridge, Lower The River' is a masterpiece by comparison with this picture.<br /><br />As the '70's got underway, the new comedy icons would be Woody Allen, Mel Brooks, and Monty Python - fresher, more biting and in Allen's case, more human styles of comedy replaced Jerry's brand of slapstick. It would not be until 1982 that he would make anything like a successful comeback - as the conceited talk-show host 'Jerry Langford' in Martin Scorcese's brilliant 'The King Of Comedy'.",negative
"Slow, boring, extremely repetitive. No wonder the Weinstein Company did not buy this. This Spurlock should eat more McDonalds while filming himself, and quit producing. There is no way you can watch this and enjoy. The preacher is a joke. The whole idea is not funny. You can make a 2 minute film with this idea not a feature. I am so sorry I rented this movie. I will never watch anything with the name Spurlock on it. It is completely garbage. Filmmakers like this should be on youtube and never be granted a distribution deal. The film states that the American Consumers and their shopping are at fault for the current depression when shopping and buying products, making money circulate in the system are the base of a healthy economy.",negative
"The Matador is a strange film. Its main character Julian, played with an unusual mix of charm and unbalance by Brosnan, is not your typical hero. Julian is a hit man who is experiencing a late mid-life crises. Having spent 22 years in the profession of cold blooded murder he now finds himself stressed out and desperately lonely. And so, after a chance meeting at a bar with Danny (Greg Kinnear), he latches on and begins a halting, awkward friendship. Danny, the quintessential nice guy, is dealing with some stuff in his own life and, truth be told, could use a friend as well. The two make an unexpected connection, and Danny sticks around to hear Julian's story, even after learning the ""unsavory"" truth about Julian's work.<br /><br />Matador approaches a subject not completely unheard of in cinema, the anti-hero assassin (films like 'Assassins' and 'Grosse Pointe Blank' come to mind). But Matador differs in several key ways. First of all, the killing and gore is implied but never really shown in any detail, meaning that if you are an action movie buff looking for an adrenaline rush this movie will probably disappoint you. And second, unlike most anti-hero films, Matador makes no attempt to show remorse and redemption from its main character. Julian's job is simply presented as an 'it is what it is' kind of thing. This is unusual, given that 99.99% of us would consider killing for money horrific. And yet this unorthodox approach is perhaps what makes the film feel authentic. Although we don't like to admit it, almost anything could become mundane after we did it long enough, maybe even murder. Did Julian's victims deserve to die? Who is paying to have people killed? Who knows. The movie never deals with these questions. The focus is on Julian and his stumbling shuffle into a genuine friendship. If you read about someone like Julian in the paper you would have a passing thought that people like him should be ripped out of society like a cancer, but forced to watch his life you are drawn in by his intense humanity. Sympathy for the devil, I guess.<br /><br />Brosnan's take on Julian is well done and deeply unsettling. He doesn't completely divorce himself from his James Bond good looks and smooth charm, but rather just adds disturbing quirks into the mix. Weird or crude remarks in the middle polite conversations and sudden shifts from suave charm to childish tantrums and sad desperate pleas for acceptance. It keeps you guessing about his grasp on his sanity and how it will affect those around him. It's a bit like listening to a piano player that occasionally and unexpectedly hits a wrong note while he plays, but it works. The films only other major role, that of Danny, is not nearly as meaty. Kinnear turns in a solid if unspectacular performance as a regular Joe with a regular Joe life and problems.<br /><br />The film doesn't really have any huge shocks or M Night Shyamalan twists, but I wasn't able to guess the ending and it felt satisfying. It doesn't have any deep philosophical or spiritual insights and yet it felt very human. And it didn't have any heart pounding car chases or gun battles and yet I thought the pacing was well done and I was never bored. Maybe the only real message here is about the human need to reach out and make connections with one another, and how those needs have no moral prerequisites. Even a murderer needs friends, and even good people can be friends with bad people. It's a comment on the strange, random world we live in. A good film; worth seeing.",positive
"Although the likeliness of someone focusing on THIS comment among the other 80+ for this movie is low, I feel that I have to say something about this one. I am not the kind of movie-watcher who pays attention to production value, thought-provoking dialog, or brilliant acting & directing. However, I claim that this movie sucks. I don't know why I don't like it... I mean it has almost everything i want out of a horror movie: blood, outrageousness, unintentional humor, etc. According to this evidence it should be my favorite. Still, Zombi 3 is a baaad movie.<br /><br />There are just too many things that compels you to yell at the screen. Like when the girl leaves the army guy when their car breaks down to find water (this spoils nothing so don't worry). She walks into what I see as an abandoned hotel or something. Did she not see that there was a friggin' lake in the middle of the building??? Yes she's looking for water and passes up a lake. Why? Cuz she wants to know why the people (who aren't there cuz the place is abandoned) won't answer her when she calls out: ""Is anybody there?"" Oh this is just a little, insignificant piece of the big picture I'm painting.<br /><br />There is a reason, though, why I gave this film more than 1 star. It's one of those movies where if you forget how bad it really is, like I have a few times, you'll want to watch it again because it's just so over-the-top in every aspect. I called it blood in the first paragraph, but this movie has no blood, it has an ocean of gore. Also, it has pretty weird creatures in it as well: a zombie-baby (with an adult-size hand???) and a magically flying head to name just two.<br /><br />You know when you try to think of the worst and cheesiest movies ever made and you come up with '50's sci-fi movies? I believe that Zombi 3 and movies like it should top those. It has all the elements: scientists arguing with the government, warnings of the apocalypse on the radio, armies battling monsters, and so on. This IS the Plan 9 of the '80's! While I won't say that this is a waste of money if you want to buy it, just expect the very worst. And when you find out that expecting the worst is underestimating Zombi 3, it won't be all that bad. You might actually like it, I'm not saying that's impossible.<br /><br />Don't think I hate this movie, I don't... really. Oh, P.S. Killing Birds (aka Zombie 5) rules! (did I just blow my credibility?)",negative
"A good Korean film about not just Taekwondo but what its takes to be good, like a thugs way of fighting cannot beat a taekwondo guy in his sport because there are rules, just as there are to life and school and this film has undertones of this notion.<br /><br />The martial arts in the film isn't that good but it is passable and enjoyable. Friends who go on to achieve something they once would mock become stronger through the mind and heart. This film isn't meant to be taken too seriously as it does have slapstick, but it also carries a message.<br /><br />A good film again from Korea.",positive
"This movie never made it to theaters in our area, so when it became available on DVD I was one of the first to rent it. For once, I should listened to the critics and passed on this one.<br /><br />Despite the excellent line up of actors the movie was very disappointing. I can see now why it went straight to video. <br /><br />I had thought that with Bloom, Ledger, and Rush it could have some value. All have done wonderful work in the past. <br /><br />The movie was slow moving and never pulled me in. I failed to develop much empathy for the characters and had to fight the urge to fast-forward just to get to the end. <br /><br />I do not recommend this film even if you are thinking of renting it for only for 'eye candy' purposes. It won't satisfy even that.",negative
"The Book gets 10 out of 10 stars...<br /><br />PROBABLY CONTAINS SPOILERS OF BOTH THE BOOK AND THE MOVIE!!!<br /><br />If you've never read Geoffrey Household's Rogue Male, the source material for Man Hunt, you'll likely enjoy Fritz Lang's treatment of the story. On the other hand, if you're in my camp and have practically memorized the book, the movie will be a crashing disappointment. I'll assume you've already read a synopsis of the story, and proceed to my complaints. Household's little novel is one of the all-time great suspense classics, taut and spare, with only a bare handful of characters to propel the action. Fritz Lang and his screen writer Dudley Nichols feel the need to throw in the protagonist's brother and a sympathetic floozy, the latter of which reduces the depth of the story by injecting an extrinsic motivation into the screenplay where the novel needed none. In fact, the true climax of the book was not the nameless narrator's escape from his underground lair, but rather his self-acceptance of his true motive for going on his hunt in the first place. And that's another thing: if David Fincher and Quentin Tarantino can get us all the way through Fight Club and Kill Bill 1 without revealing the names of their respective protagonists, why can't Lang? ""Thorndyke?"" What hat did they pull that out of? Which brings me to my bitterest complaint: Household's hunter is so quintessentially British,he would bleed a Union Jack if you cut him. But Walter Pigeon, who plays him, is Canadian! He can barely sustain the accent, which is only slightly deeper and more convincing that Kevin Costner's in Robin Hood. He looked about right in the role, and was a fine actor for the 1940s,but as Rogue Male's reluctant hero? Let's look to the Sceptered Isle itself for a more convincing version. Remake soon with subtlety and with, please! I'll direct it for free",negative
"I thought this was a truly awful film--I found myself actually yelling at my tv a couple times. One or both of the gay male leads was miscast; there was absolutely no chemistry between them and Richard Ruccolo looked like he'd rather be kissing a dog. The movie covers their long and tortured courtship, highlighting each break-up and make-up, but not developing the reasons in-between in any detail. These reasons would make for some interesting characters, not the fight or the make-up scene in bed (lame even if you liked the movie).<br /><br />Andrea Martin and Adam Goldberg shine as their characters, but it doesn't make the film worth renting. Save your money.",negative
"The movie is incredible, it has a sound track which sets the tone for the movie. THe lines in the movie are great, such as ""Nothings to good for out friends"" and ""Its collection time Charlie collection time."" I can watch this movie over and over again and still laugh because the lines and action are one of a kind. I feel that when i watch this movie I want to go out and shoot down bad guys, If there is a movie that you don't want to miss its this one. ""They killed the Giggler man, they killed the Giggler"" ""They had no right in doing that, hes on our turf ill take care of it."" The lines just keep on coming in the movie. Deff. go out and not rent but buy this movie its worth the money trust me.",positive
"let me first say, i watched this movie around midnight, and usually there only is trash around this hour, but this movie broke the record<br /><br />first of all the main character is an old non attractive creepy guy, yet he gets to f*ck all girls that come on his path for example he goes to a shop, talks to a girl and then you see them f*ck<br /><br />secondly there are loads of sex scenes, and in many of them there is no nudity at all, i would not have been surprised if one of the characters in the movie would say: fast put your clothes on so we can f*ck!<br /><br />thirdly this movie should show what a sexual addiction can do to a man or a family, this movie only shows soft bad acted erotica it makes me wonder why those actors agreed to play in such trash",negative
"I'm not much for ""cop"" movies, but this one is supposedly a classic & when I found it cheap I bought it and stuck it on a shelf, only to finally get around to watching it yesterday, and I LIKED it! Now, you can have New York City, but as a setting for a film like this, in the winter months, it's perfect. Roy Scheider is a member of an elite police task group called The Seven Ups, which are 5 guys that fight crime undercover. In an opening scene they recover a shoebox full of money from an antique store by distracting the crooks with a ""bull in a china shop"" routine. But that's only the beginning. Seems that there are two guys, posing as cops, that are kidnapping mob types and holding them for ransom. Richard Lynch happens to be one of these sleaze-bags, and he's as creepy as ever. When one of the Seven Ups, who is posing as a limo driver at a funeral, gets his cover blown, he's beaten and stuffed into the trunk of a car, which then leads to perhaps one of the most exciting car chases I've seen. Amazing though, how light traffic in NYC is for chase scenes, but still this is rather amazing as Scheider follows the two kidnappers through what I'm guessing is the Bronx and then onto a turnpike and then eventually, Scheider's car comes to a screeching halt in one of the most heart-stopping finales to a chase scene that I've ever witnessed. Anyway, since the cop ends up dying, Scheider and his men are under suspicion because the police commissioner knows so little about their activities he wonders if THEY'RE on the make by kidnapping mobsters, so of course this kind of thinking needs to be nipped in the bud & Scheider is relentless getting to the bottom of things. Overall a decent cop action/drama, not really my thing but I liked this one. Look for Joe Spinell (Maniac) in a small role. 7 out of 10.",positive
