review,sentiment
This one is a little better than the first one. It still relies on a lot of its humor which basically keeps saying that the old Bond movies were not realistic. That wears thin after so many parodies. The girls were more interesting in this one.There is a tremendous amount of total gross out humor. Hopefully one day real comedy will come back.,negative
"It took us a couple of episodes to ""get into"" Dark Angel as a story and a series, since we were transitioning from The Sopranos, a very different mentality framework. But, once we got with the gist of the series, we were very quickly hooked. It's a shame that the series ended just when it was just starting to past good into the excellent category: Dark Angelwas much more than your average TV series. It kicks ass and rocks as far as action goes, but the interactions of the characters and societal reactions to ""mutants"" reminds us of the constant prejudices that we face (and make) everyday. That the story is set in the future keeps the mood surreal and prevents the anti-discrimination message from being rubbed in our faces (hence not ruining the ""fun"" for those who don't like to be lectured during entertainment), but every event and human/societal interaction remains relevant to the present. We all make judgments, face our own prejudices, but, in the end, the question of who you are lies in: do you sit back and shut your mind to it, or do you get up and do something about it? For those who have no choice but to fight, for survival or justice, this series empowers them. For those who've never had to face the question, this series ""sneaks in"" that message under the guise of pure action entertainment. It is much more well-made and well-written than most TV series; I'm highly disappointed it ended before it could really kick into high gear.",positive
"Who were they kidding with this? There was just too much in this film that was hard to digest. Right from when Arjun (Ajay Devgan) unknowingly wishes death on his father to when he arrives in London with his uncle(played by Om Puri) only to abandon him minutes later. The only problem with that theory is that anybody who has ever passed through London Heathrow knows that such a fête would be impossible to pull off and especially not by an Indian. But the film problems do not end there, there's the issue of the two main leads (Salman Khan and Ajay Devgan) passing as rock-stars on the verge of achieving their dreams. I mean yeah we saw success come to Susan Boyle (a woman in the UK achieving her dreams after age 50) but that was a rare case. It was really hard for me to suspend my disbelief because I felt that the casting of Salman and Ajay was just ill-conceived. They would never cast Madhuri Dixit and Sridevi to play the same roles so why should we be forced to watch Ajay Devgan and Salman Khan (men well into their 40s) prance around desperately trying to hang on to their 20s? Let's not even talk about the most self-conscious actress on screen today, Asin. This is her second film (that I have seen) and she is just hopeless as an actress, so conscious of her looks that she only concerns herself with looking good and voguing for the camera rather than giving in a good acting performance. It's just hard to believe that she turned down all those other movie roles to star in this fluff and then be so fluffy as an actress, nothing to write home about at all. And to top all of that, the film just boringly dragged on. There's nothing special about it at all, trust me you will predict every clichéd thing that is going to happen in it.",negative
"Should this be an American movie I'd rate it 7: we've seen this before. Being this an Argentinean movie, and being myself Argentine, I'd like to give it a 10, since it's the kind of quality I'd been hoping -rather than expecting- for. It's superb quality is astonishing, given all the limitations imposed by the 3rd World...I can't forget the scene when Díaz forces Silverstein's fiancé to confess -you know what I mean if you saw the movie. I think that's the key moment of the movie, not surprising maybe, yet original. That's when the real action begins.Before watching a movie I always try to gather some previous information. Being this a mainstream, satyric, commercial one, I press ""Play"" and make a suspension of reality and logic, I'd say the best state of mind to enjoy movies like this. It's impossible to discuss the plausibility of the whole plot, yet it's believable in a certain way. As for me, I couldn't stop laughing at every single joke and commentary -""sos malo"" (""you're mean"")... put in the mouth of Díaz, the greatest one.I'm rather tired of seeing movies ""designed for"" Peretti. I know he's a superb actor, but sometimes I feel his roles unfairly opaque the rest, Luis Luque's role in this case. I'm not very fond of Argentine television, so I haven't seen much work from Luque, but it's pretty obvious that he's an excellent performer. His physical role, his stares, his content attitude in this movie made me fall in love with his performance. I think his role should need some upgrading, just to let him show us how great he can be!I don't know whether Szifrón is planning to make a sequel or not. I know he won't make it if it's to follow the rule that ""second parts were never good"", so if he makes it, I'll surely go see it. And I hope that, in the future, takes into account the possibility to give Peretti's counterparts the same chances to develop their roles.Great movie, great performances, and lots of laughs!",positive
"A rating of ""1"" does not begin to express how dull, depressing and relentlessly bad this movie is.",negative
"It seems a shame that Greta Garbo ended her illustrious career at the age of 36 with this ridiculous mistaken-identity marital romp. Coming off the success of her first romantic comedy, Ernst Lubitsch's masterful ""Ninotchka"" (1939), where she was ideally cast as an austere Russian envoy, Garbo is reunited with her leading man Melvyn Douglas for a sitcom-level story that has her playing Karin Borg, a plain-Jane ski instructor who impulsively marries publishing executive Larry Blake when he becomes smitten with her. Once he makes clear that work is his priority, Karin inadvertently decides to masquerade as her high-living twin sister Katherine to test her husband's fidelity when he is back in Manhattan.It's surprising that this infamous 1941 misfire was directed by George Cukor, who led Garbo to her greatest dramatic performance in 1937's ""Camille"", because this is as unflattering a vehicle as one could imagine for the screen legend. Only someone with Carole Lombard's natural sense of ease and mischief could have gotten away with the shenanigans presented in the by-the-numbers script by S.N. Behrman, Salka Viertel and George Oppenheimer. MGM's intent behind this comedy was to contemporize and Americanize Garbo's image for wartime audiences whom the studio heads felt were not interested in the tragic period characters she favored in the thirties.However, Garbo appears ill-at-ease mostly as the bogus party girl Katherine and especially compared to expert farceurs like Douglas and Constance Bennett as romantic rival Griselda. Photographed unflatteringly by Joseph Ruttenberg, Garbo looks tired in many scenes and downright hideous in her teased hairdo for the ""chica-choca"" dance sequence. The story ends conventionally but with the addition of a lengthy physical sequence where Larry tries to maneuver his skis on a series of mountain cliffs that unfortunately reminds me of Sonny Bono's death. Roland Young and Ruth Gordon (in a rare appearance at this point of her career) show up in comic supporting roles as Douglas' associates. This movie is not yet on DVD, and I wouldn't consider it priority for transfer as it represents a curio in Garbo's otherwise legendary career. She was reportedly quite unhappy during the filming. I can see why.",negative
"I'm not sure I understand where all these enthusiastically anti-grudge people are talking about here, perhaps it's just that some people like to rant about things.The movie was certainly imperfect (uneven acting, some may have had difficulties with the time-changes, actors all too willing to go places I'd really rather not go, etc.) but IMHO there were some things that more than made up for the imperfections.First and foremost, I LOVED the 'breaking of the rules' bit. NORMALLY when you leave the haunted house the baddies leave you alone, giving you time to regroup, get friends, and find the token mysterious paranormal type. NORMALLY (semi-spoiler alert) when you're hiding under the covers they can only get you through that little opening you peek through. NORMALLY at the end the ghosts somehow have become less creepy because you've found out they're just misunderstood, or they've been freed, or whatever.Secondly, the production was exceptional. While the movie was hardly special-effects-laden the supernatural bits while brief were extremely well done.Probably not the best sort of movie for those who think Freddy and Jason are the ultimate sort of horror (nothing against 'em, they've got their place), but great for those who've begun to take the conventions for granted and who don't have trouble with the time distortions.",positive
"This film has a special place in my heart, as when I caught it the first time, I was teaching adult literacy. It rang very true to me and even an outstanding student I had at the time. There are scenes which make you gulp with sudden emotion, and those which even put a smile on your face through sheer identification with the characters and their situation. Excellent performances by Jane Fonda and Robert DeNiro that rank with their best work, a great turn by a young Martha Plimpton, an inspiring story line, and a haunting musical score makes for a most enjoyable and rewarding experience.",positive
"Dear Readers,The final battle between the Rebellion and Empire. The Second Death Star is nearing completion and when it is completed it will spell doom for the Rebel Alliance. Luke Skywalker, now a Jedi knight, returns from Tatooine with Han Solo and Princess Leia, now revealed as Luke's twin sister! They agree to lead the attack on the Shield generator on the Forest moon of Endor while Lando Calrissian leads the attack on the Death Star. Little do they know that a most ingenious trap has been laid for them and the Emperor Palpatine himself is personally overseeing the construction of the Second Death Star.Return of the Jedi is my favorite of the Original Trilogy. It's got action, drama, romance, great battles, fantastic Acting, amazing fight scenes, and awesome music by John Williams. Mark Hamill is fully matured now into a Jedi Knight, gone is the naive farm-boy and in his place is a calm, relaxed Jedi determined to save the galaxy. Leia is still cool in this film as well as Han and Lando. 3P0, R2, and Chewie do their roles to a T while James Earl Jones still is cinema's greatest villain: Darth Vader. Ian McDiarmid is also an excellent villain as the twisted and brutally ruthless Emperor Palpatine. The Action sequences of this movie are breathtakingly amazing and the sword fights are serious and gritty. John Williams's score is still cool and enhances the film by several levels.Signed, The Constant DVD Collector",positive
"If Ashanti had been a serious attempt at a film about the institution of slavery, still prevalent in third world countries the film might have been better received. Instead it turns into a star studded disaster of a movie where the stars came in, said their lines, and picked up their paychecks without much conviction.Michael Caine and his wife Beverly Johnson work for the United Nations World Health Organization and are busy doing their humanitarian thing in East Africa. Along comes Peter Ustinov who can barely summon enough ham in him to make a go of the part as a Moslem slave dealer. As Johnson is black he grabs her anyway along with a lot of children and a few adults as well.Of course Caine doesn't take kindly to the kidnapping and the rest of the film is spent in a rescue attempt. The rest of the cast has such folks as William Holden, Rex Harrison, Omar Sharif and Indian film star Kebir Bedi in parts and looking so incredibly bored with the whole thing.Usually in something like this talented people like those mentioned above will just overact outrageously and feast on a diet of scenery. But Ashanti doesn't even have that going for it.What an incredible waste of time. The aroma of tax write off is permeating the air.",negative
"Don't let the title trick you into watching this movie. I read the title, saw that it came on in the middle of the night, and figured it was one of those soft porn movies. This movie is bad. If you like soft porn movies, then I'm sorry to say this isn't one. There are a lot of sex but nothing shown and they only last for 5 seconds or so.",negative
"When it comes to the erotic genre, I'm lucky to get through the first 20 minutes of the plot without getting up or looking for something else to watch. This movie is different. Julie Davis (I love You Don't Touch Me) directed two very strong lead actors Kira Reed and Doug Jeffery in this enthralling thriller. Kira is convincing as ""Kim"" a sweet innocent romance novelist that gets caught in the web of seduction of Doug Jeffery's ""The Man"" a handsome stranger. Kira loses control of her inhibitions in the role, and as actress, giving what could have been simply another T and A depth and believability. I believe it to be her best performance yet. And Julie Davis' direction is a great gift to erotica.",positive
"We all know what's like when we have a bad day at the office, right? Well, this Neil Simon comedy looks at what it's like when you have the worst of all days just trying to get to the office. Sometimes, it's just not worth going, know what I mean? And, sometimes, it's just not worth doing something when it's already been done before, in 1970, with Jack Lemmon and Sandy Dennis... and much better also.It's not that Steve Martin is a lousy comedian or wrong for the role as the harried and stressed advertising exec; quite to the contrary, on both counts. And, it's not that Goldie Hawn is equally inept either; her work has been consistently good, if not great, ever since I first saw her in TV's Rowan and Martin's Laugh-In of the 1960s.The problem with this movie is that it's not about the hapless couple at all: it's really about New York and why everybody should come to New York to live and love their lives away in married bliss  sort of  in the greatest city in the world. That's if you're a New Yorker...Look, the 1970 movie is still an excellent comedy that realistically explored all the things that can go wrong when you take a trip somewhere, and included most of the situations and sight gags that you can imagine about what can happen to you in a strange environment. This 1999 version unfortunately goes off into gratuitous tangents specifically for an audience these days that expects or wants to see excess. For example, not content with the star appeal of the main players, there is a cameo (relatively long also) from Rudy Giuliani, then mayor of New York, as we all know. What  Giuliani bucking for President even then? Worse  a walking talking advertisement for the kinder face of New York.And then we have John Cleese, reprising his role as Basil Fawlty  but this time, as a prancing cross-dresser also  once again browbeating hotel staff, sycophantically sucking up to rich customers and generally making himself look like the idiot he is, in this role. And, in the process, doing great damage to the memory of Fawlty Towers, arguably the best British comedy series, bar none...Why was this 1999 movie made? In the 1970s, New York was a dying city, in many ways. It was almost literally bankrupt. So, when made in 1970, that was the city you saw: grim, dark, moody, unsettling and not the place that the harassed couple finally chose for their new life together in the Big Smoke (as it was then, polluted and all). By 1999, things had gotten better: glitz was back, New York was thriving, it was the Big Apple, ready for you to bite into, if you had the moxie...So, naturally, the couple in this second coming find that moxie within themselves and finally join the fabulous fray to continue the American dream of life, liberty and the pursuit of happiness. Hence, this movie is truly comic but not for reasons that the producers perhaps envisaged. As much as I like Steve Martin and Goldie Hawn in comedy, this movie is a travesty of the much better one made with the great Jack Lemmon. If you've seen the latter, then definitely don't bother with this one.",negative
"I remember seeing this years ago when it first came out and I was floored by Parker Posey's performance. And the movie was pretty good also. For anyone who's spent a little too much time in the nightclub/after-hours scene, this movie will have a special charm for you. Not too serious, mostly funny, and Parker Posey definitely blazes her talented way through this indie gem.I especially liked the Diaz character (reminded me of every single struggling DJ I've ever known). And many other movies could take a cue from this movie on how to preach the virtue of responsibility without being boring and bland about it.Babaganoosh!",positive
"Disappointing, predictable film in which a woman (Mc Teer) travels with her daughter from state to state because she can't maintain relationships and find happiness. In this genre 'Anywhere but here' starring Susan Sarandon and Natalie Portman gave a much better insight into a mother/daughter relationship. With Better acting as well.",negative
"I just read a review defending this film because it had a low budget, now my take on things.The CGI monsters was reasonable well animated but was implemented in the worst possible way. The fight scenes weren't even fights it was just one shot of an actor then one shot of monster with very interaction at all. When the monster did interact it looked like it was done in paintshop pro. In my opinion if you have a low budget you should use models and puppets. They may not look as fancy but at least they interact, just look at Peter Jacksons early films.As for the acting Beowulf did an descent job but the rest of the cast were either not trying or they forgot where they where.The script seemed confused to me. One minute they would be talking as if it were a modern day setting the next you get drama club Shakespeare speech. I'm not say it should be all 'ye' and 'that it be' but you need to find a cohesive balance so the lines sound like they come from the same person.I did notice one part near the start when Beowulf was quoting the old testament which would have been find had he not spent the rest of the films talking about the gods and portents.In short, this film is a very slightly polished turd, but a turn none the less.",negative
"This is one of those movies - like Dave, American Dreamer and Local Hero - that holds a viewer's interest time and again. Lightweight movies seldom win Oscars, but whoever did the casting for Soapdish deserves one. Even after one has seen the movie and knows what is coming, it's still enjoyable to watch how the various plot facets develop. True, all the drama is melodrama; but that's entirely fitting for a movie with a soap opera background. My favorite line comes from Whoopi Goldberg: ""Now why can't I write sh*t like that?"" I think it's unfortunate that the TV and website censors insist on all this unnecessary sanitation.",positive
"I was totally impressed by Shelley Adrienne's ""Waitress"" (2007). This movie only confirms what was clear from that movie. Adrienne was a marvelously talented writer-director, an original and unique artist. She managed to show the miseries of everyday life with absurd humor and a real warm optimistic and humanistic tendency. Ally Sheedy steals this movie with a terrific performance as a woman who has fallen over the edge. Male lead Reg Rodgers, looking like Judd Nelson, is fine. There is also a great cameo by Ben Vereen. The song at the end of the movie ""The Bastard Song"" written by Adrienne can stand as her optimistic eulogy: ""It's a world of suffering,In a sea of pain,No matter how much sun you bring,You're pummeled by the rain...Don't let the heartless get you down,Don't greet the heartless at your door,Don't live among the heartless""",positive
"I scooped up this title by accident with the Grindhouse Vol. 1 collection of pure Euro-trash movies. But this movie has a nice stamp of approval and should deserve a better transfer than what is out there. Stupednous it is not... satisfying it is! Watching this movie I couldn't help to wonder... how come Sergio Martino didn't make this flick? This has his signature all over it and punctuated by Edwedge Fenech (alas not as well known as she should be but she did get a nice cameo in Hostel II). Double-crosses and triple-crosses underly and cement this film from beginning to end with Lee Van Cleef oozing coolness under pressure from the 1st second. Did this guy have to go to Italy to finally reach his potential or did the studio system let this guy slip through? Besides Lee's more recognizable films, film-goers should try this on for size and see how if Sergio Leone would've lowered his epic scale down on Once Upon a Time in America to half the running time (and 1/4 of the budget) this is what it would've turned out to be like. So refreshing, it should be taken in during the day at home and make it for an couch matinée",positive
"The Secret Fury, in many ways a run-of-the-mill romantic suspense drama (directed by Mel Ferrer) boasts top-notch principals in Colbert and Ryan; it stays puzzling if not quite gripping until towards the end, when implausibility conquers suspension of disbelief -- as so often it does in this genre. But for some viewers the film's highlight will be the portrayal of blowsy Leah by Vivian Vance -- the immortal Ethel Mertz on ""I Love Lucy."" Oddly, Vance had very few film roles; her true home was Broadway, where (among other gigs) she understudied for Ethel Merman. Here she contributes a winning turn as a chambermaid suborned to play a minor part in a nefarious scheme; watch her half-heartedly trying to wave away the smoke when she's puffing a furtive cigarette in the hotel's linen-storage room -- a transgression for which she ultimately pays the supreme penalty.",positive
"This film is awful. The screenplay is bad, the is script mediocre, and even the sex scenes are worthless. The thrill and intrigue of the original film are completely lacking. This movie was shot in a dark, shadowy and monochromatic style (a la ""War of the Worlds""), which is so disappointing after the beauty of the original film. Greg Morrisey's brooding character displays one facial expression throughout the film. The twists and turns of the original plot are woefully lacking here; the few that do exist are simply anticlimactic. The only highlight is Sharon Stone's performance as Catherine Tramell, faithfully continued in this sequel, but it isn't enough to make up for the other shortcomings. The only circumstance under which a ""Basic Instinct 3"" should be made would be if Michael Douglas agrees to join the cast.",negative
"when you add up all the aspects from the movie---the dancing, singing, acting---the only one who stands out as the best in the cast is Vanessa Williams...her dedication, energy and timeless beauty make Rosie the perfect role for her. Never have i ever seen someone portray Rose with such vibrancy! Vanessa's singing talent shows beautifully with all the songs she performs as Rose and her acting skills never cease to amaze me! Her dancing is so incredible, even if as some people say the choreography was bad---her dancing skills were displayed better than ever before! I'd recommend this version over the '63 just because i find that although lengthy the acting by Vanessa is superb-----not to mention the fact that Jason Alexander and the rest of the cast are very impressive as well (with the exception of Chynna Philips...what in hell were they thinking when they cast her?)All in all I'd say this version is wonderful and I recommend that everyone see this version!",positive
"I did not expect the performances of Gackt and Hyde to be as well done as they were, nor did I expect them to be cast in such an artistic well-developed movie with enough plot to keep you interested and enough diversity to make it original. This movie was an unexpected masterpiece for me, and I'll be on the lookout for the next movie like it. I especially like the fact that it is a vampire movie, but it wasn't a cheesy vampire flick, nor did it over embellish that fact. The characters all had human traits. The way it shows the growth of the characters was incredibly tasteful, and it makes you actually feel sorry for them throughout their lives. I give this movie two thumbs so far up. Definitely the best movie I have seen in the past five years.",positive
"A friend once told me that an art-house independent film ran in a cinema when- upon the closing of the film - audiences were so enraged they preceded to tear up the cinema seats. Of course, my imagination ran amok, trying to conjure up the contents of such a piece of work. Well,now my imagination can be put to rest.I am a lifelong Andrei Tarkovky fan and an ardent admirer of his work. I have come across many people who thought Tarkovsky's films are slow-moving and inert. Opinions being what they are, I found this not to be true of the late director's wonderful works, which are wrought with meaning, beautiful compositions, and complex philosophical questions. Upon hearing Aleksandr Sokurov called the heir to Tarkovsky, I was excited to experience his films.With the exception of the open air ride through the fields (Stalker), this movie has no kinship to anything Tarkovsky has done. It does not seem to possess the slightest meaning, even on a completely mindless level. It's supposedly ""gorgeously stark"" cinematography is devoid of any compositional craft. There is a no balance, no proportion, and the exposure meter seems to be running low on batteries in the freezing snow. The main character is so inept and indecisive, it makes you wonder whether his father might have been alive if he made up his mind sooner.I am also not adverse to non-plots or story lines that progress on multiple non-linear fashion. But there isn't even a non-story here. One must surely enter the viewing of this film with a shaved head if one were to exit it with nothing gained and nothing lost, as hair-pulling would be the only possible answer to a pace that could make a Tarkosky time sculpture look as if Jerry Bruckheimer had filmed a Charlie Chaplin short.I won't rule out that this may be one of Sokurov's stinkers (Tarkovsky's Solaris), but to conclude that he is one of Tarkovsky's heir-based on this film- would be to call Paris Hilton the successor to Aristotle. C'mon guys, don't be afraid to say it. No amount of big impressive words is going to magically bring this corpse of celluloid back to life. I don't profess to fully understand Russian culture and I probably don't have Russian values, but I immediately picked up on Tarkovsky's work as something magical, a treasure and a gift to viewers.If it didn't have Sokurov's name on it, and it aired on say, Saturday Night Live, I'm pretty sure nobody would ""read"" all these magnificent analysis into this wet noodle of a flick.",negative
"""Her Cardboard Lover"" is Norma Shearer's last movie. She quit the movies and, I think, joined the Board of Directors at MGM. That was a good move on her part. ""Her Cardboard Lover"" was talky and boring in parts. It was obvious there were only a handful of actors with speaking parts so they had a lot of dialogue to speak to keep this turkey afloat. The story was a good idea about a wealthy woman (Norma Shearer) hiring a man (Robert Taylor) to make her playboy fiancee (George Sanders)jealous. I am surprised that the director, George Cukor, did not cut many of the talky scenes between Ms. Shearer and Mr. Taylor. Mr. Cukor served Ms. Shearer well in ""The Women"" but not in this movie. The best performance in the movie was given by Robert Taylor. During Mr. Taylor's career, he was given his best comedy roles in this movie and ""When Ladies Meet"" in 1941. In 1942, he gave his best comedy performance in ""Her Cardboard Lover"" and, up to then, his best dramatic performance in ""Johnny Eager."" He had a busy year. I think of all the actors at MGM, Mr. Taylor worked with all the major and minor actresses on the lot. Also, MGM gave Mr. Taylor all types of movies to make - most of them were successful. That is why MGM kept him for 25 years. Mr. George Sanders was very good as a socialite heel. He played a similar role eight years later in ""All About Eve"" for which he won an Oscar for a supporting role. As for Ms. Shearer, this was one of her worst performances, she was not funny and too dramatic for this comedy. It is strange that she made a great comedy in 1939, ""The Women"", and gave her best performance. It was obvious that she was too old looking for her younger leading men in ""Her Cardboard Lover."" Also, it didn't help that some of her clothes were awful.Too bad she and Mr. Taylor did not make another dramatic movie like their last movie together, the superb ""Escape"". The same comments about this movie can be said of another movie, ""Personal Property"" that Mr. Taylor made in 1937 with Jean Harlow. It was too talky, boring, and the actress looked old. Ms. Harlow looked ill throughout the movie and nobody in Hollywood noticed to tell her to see a doctor, so in 1937, she died at age 26. What a waste! She was becoming a good actress and getting better roles.",negative
"I don't know why, but i thought i've seen this movie before. Maybe it was the name, maybe it was the way poster looked, i don't know. Anyway, it was quite promising in the beginning. And even throughout the whole feature there were some bright moments. Maybe its because i'm not a huge fan of the horrors, and i don't watch them a lot, but this one actually looked fresh sometimes. But the rest of it is not so good. Laughable at times. The movie is slow paced, sometimes you will get so bored you'd forget what was the story about. Characters are not great either. All of them. The butcher is OK, seems creepy and crazy enough. Although i didn't get what were those weird looking things on his chest (that whole scene just looked fake and kind of out-of-the-blue), and why he was collecting those in jars at home? The main lead is plain. His character is really hard to believe in, and very undeveloped. But i guess thats scenarists fault. Like why he cried when he was taking pictures of his girlfriend? Side cast is bad too. But the main thing i hated in this movie was the girl. My god, when will women in horror movies have any brains? Its ridiculous. The girl finds out that a maniac took her boyfriends camera, tries going to police, that fails, and then she thinks of the best idea ever. Why don't we just go and take it! I know where the maniac lives! Yup! Thats swell! And then look for the camera in the bathroom! Why not? And then walk in the room, see a bag that was not there before, and just have a look inside. Maybe camera is there? Not there. But loads of interesting stuff. Shiny. Mmmm. To realize that bag means that the butcher came back is too hard for her tiny tiny brain. Then of course the never ending ""falling while running away"" trick, that really made it look bad. Then, to put the final nail into the character, in the end of the movie, she walks into the wagon FULL with dead bodies hanging feet up, screams ""Noooo"" like she just ripped her Gucci bag, and walks further into the wagon... Jeez. Come on. No one else thinks its just, well, stupid? Just awful. If her character wasn't so bad, maybe the movie would get another star or two from me. And i would even forgive MMT characters that can take a hit in the head with a steel hammer (that dude in the train who the conductor killed), butcher vests that can protect from bullets, weird and cheap looking monsters in the end (i didn't read Clive Barkers novel, so i have no idea where those monsters came from), the fact that no one cared that hundreds (judging on the skeletons in the dungeon) disappeared in the city, and main character that didn't bleed to death when he got his tongue ripped out (he barely noticed it i guess). Oh, and the predictable ending. Damn, i knew the ending half way in, its just disappointing. The only reason i'm still giving some credit to the makers, is that the movie in general looks better than most of the horrors i've watched past few months. Visual style is nice, some shots were really nice and good CGI that made the killings look really brutal. (although blood didn't look real at all) I guess some people will enjoy it, some, like me, will watch it if there is nothing else to watch, some will absolutely hate it.",negative
"Though not a horror film in the traditional sense, this creepy little film delivers the goods. It seems a vampire is loose in a small German town draining its victims of their blood. Police Inspector Karl Brettschneider, Melvyn Douglas in one of his early roles, is skeptical believing a crazed killer not a vampire is running amok. The only one who believes him is Ruth Bertin (Faye Wray) the inspector's girlfriend and lab assistant to Dr. Otto von Niemann (Lionel Atwill) who though apparently an eminent scientist goes along with the vampire theory. The townspeople suspect the weirdo Herman Gleib, played with his usual frenzy by Dwight Frye who seems to be having a lot of fun with his role. The film contains quite a bit of humor which helps relieve some of the intensity involved with all the murders being committed. One funny part has Gussie Schnappmann (Maude Eburne), Ruth Bertin's aunt, thinking weird Herman has turned not into a bat but into a dog. Maude Eburne and Dwight Frye make a good comedy team.This budget movie brings in elements from ""The Cabinet of Dr. Caligari"" with Dr. Niemann using the power of suggestion to make a somnambulist carry out his orders, from ""Frankenstein"" by using the human blood to help create life in the laboratory, and ""Dracula"" since the murders are believed by everyone except the inspector and his girl to be the work of a bloodsucker. Thses elements are mixed well by director Frank R. Strayer with a little comedy thrown in for good measure. The concoction works. The restored version I viewed used tinting to increase the spooky atmosphere. So try to see the this version if possible.",positive
"THHE2 is entertaining in that you'll laugh a lot and cringe and probably say ""oh sh*t!"" and ""get your face away from the goddamn hole you dumb**s"" or things along those lines but I don't know if its really worth seeing- I was very annoyed throughout the entirety with the horrible military characters who don't seem to know the first thing about combat.Yes there was more violence, gore, and a higher body count than the first one but I am still am debating whether that cancels out my feeling throughout the whole movie about how ridiculous it is (and not a good ridiculousness like Dead Alive or Feast). My time would have been better spent watching Aja's remake for the 5th time.So go for some laughs, or go for some gore, but don't go hoping to come out of it satisfied.",negative
"Eleven different Film Makers from different parts of the world are assembled in this film to present their views and ideas about the WTC attack. This is one of the best effort you will see in any Film. Films like this are rarely made and appreciated. This film tries to touch every possible core of WTC. Here are some of the most important stories from the film that makes this film so unique.There is the story from Samira Makhmalbaf (Iran) where somewhere in Iran people are preparing for the attacks from America. There a teacher is trying to educate her students by informing them about Innocent People being killed in WTC massacre. Then comes a story from Youssef Chahine (Egypt) where a Film Maker comes across face-to-face conversation with a Dead Soldier in the WTC attack and a Dead Hard Core Terrorist who was involved in WTC attack. Then we see a story from Idrissa Ouedraogo (Burkina Faso) where a group of Five Innocent children's sees Osama Bin Laden and plans to kidnap him and win the reward money from America. Then we see the story from Alejandro Gozalez Inarritu (Mexico) where you see a Black Screen and slowly you see the real footage of WTC buildings coming down. And the people who are stuck in the building are jumping out of it to save their lives. The other most important story is from Mira Nair (India) where a mother is struggling to get respect for her Dead Son whose name is falsely trapped in WTC massacre! After September 11 attack, Our heart beat automatically starts pumping if we hear two names anywhere in the world.. First is World Trade Centre and the second is Osama! This film totally changes our perception and makes a strong point by claiming something more to it.I will definitely recommend this movie to everyone who loves to have such kinds of Home DVD Collection. Definitely worth every penny you spend. But please don't expect anything more apart from Films in this DVD. There is of course Filmographies of the Film Makers but No Extra Features.",positive
"I actually didn't start watching the show until it came on FX. I was bored and had nothing to watch and saw that the show's reruns were premiering so i decided to watch it. I was so upset that I had not watched the show when it first aired on t.v. I loved the show so much!Finally a show for everyone to enjoy. I remember Full House and Family Matters and Step by Step and they were okay shows but just not funny enough. They would make dumb jokes and laugh over things that were just plain stupid, but not That 70s Show. That 70s Show was hilarious, smart and so real. I think it was the best show ever made and I'm very sorry that it ended. Although I love this show, I do think it should have ended on the seventh season when Eric and Kelso leave. The last season was just not right, Eric was the main character and the show should have ended when his character leaves. I still love this show and I hope TV starts making more shows like this one.",positive
"Greetings again from the darkness. Much anticipated, twisted comedy from writer/director Richard Shepard is a coming out party for Pierce Brosnan the actor. That Bond guy is gone. This new guy is something else entirely!! Have read that Shepard thought Brosnan was too much the pretty boy for this plum role, but Brosnan proves to be the perfect Julian Noble, ""Facilitator"" ... and is anything but pretty! Do not underestimate how twisted the humor is in this one. If you go, expect punch lines and sight gags regarding all types of sex, killing, religion, sports, business and anything else you might deem politically incorrect. Brosnan takes an excellent script to another level with his marvelous facial gestures and physical movements. Even sitting on a hotel bed (with or without a sombrero) is a joy to behold.Greg Kinnear is the straight guy to Brosnan's comic and has plenty of depth and comic timing to make this partnership click. Hope Davis has a small, but subtly effective supporting role as Kinnear's wife (what's with her name ""Bean""?) who happens to get a little excited when she has a facilitator in her living room.The visuals and settings are perfect - including a bullfight, racetrack and Denver suburb. And how often do we get The Killers and Xavier Cugat on the same soundtrack? This one is definitely not for everyone, but if your sense of humor is a bit off center and you enjoy risky film-making, it could be for you.",positive
